transaction_id,store,date,quantity,flavour,sales
R3H0X3V0H3,Evergreen Market,2020/03/19,4,strawberry,6.36
R4A1A4L1B4,Evergreen Market,2020/03/19,3,caramel,5.97
R7B4N7V4A7,The Arcade,2020/03/19,2,vanilla,3.18
S0S0F0T0D0,Ice Cream Bazaar,2020/03/19,3,caramel,5.97
T5B9N5T9B5,Evergreen Market,2020/03/19,3,pistachio,5.97
T5W4K5X4N5,Evergreen Market,2020/03/19,3,chocolate,5.97
T6L7E6N7Z6,The Arcade,2020/03/19,4,blueberry,7.96
T8J2C8S2C8,Ice Cream Bazaar,2020/03/19,2,caramel,3.98
T9M4G9P4Y9,Evergreen Market,2020/03/19,4,chocolate,7.96
U1A6W1B6A1,The Arcade,2020/03/19,2,pistachio,3.98
U1Q8O1X8F1,Main Street,2020/03/19,3,blueberry,5.97
U9M3N9F3M9,Evergreen Market,2020/03/19,2,vanilla,3.18
U9P0B9L0F9,Evergreen Market,2020/03/19,4,pistachio,7.96
V0N9J0M9E0,Main Street,2020/03/19,3,vanilla,4.77
V3J7P3L7O3,Ice Cream Bazaar,2020/03/19,3,caramel,5.97
V8O1O8T1J8,Ice Cream Bazaar,2020/03/19,1,pistachio,1.99
W0E7K0J7F0,Main Street,2020/03/19,1,blueberry,1.99
W0P4R0X4X0,Ice Cream Bazaar,2020/03/19,3,blueberry,5.97
W2B2C2H2L2,Main Street,2020/03/19,2,strawberry,3.18
W5C2D5A2G5,Ice Cream Bazaar,2020/03/19,4,vanilla,6.36
W5R8J5T8A5,The Arcade,2020/03/19,1,vanilla,1.59
W6A4W6C4P6,Evergreen Market,2020/03/19,1,strawberry,1.59
X4K9N4S9J4,The Arcade,2020/03/19,2,blueberry,3.98
X6F2J6V2N6,Evergreen Market,2020/03/19,4,caramel,7.96
Y0E4U0T4M0,Main Street,2020/03/19,2,pistachio,3.98
Y0H7D0T7D0,The Arcade,2020/03/19,3,strawberry,4.77
Y4U4Z4N4G4,The Arcade,2020/03/19,4,pistachio,7.96
Z2L1Z2X1H2,Main Street,2020/03/19,1,pistachio,1.99
Z3D7R3R7G3,Ice Cream Bazaar,2020/03/19,2,vanilla,3.18
Z7N3M7J3L7,Evergreen Market,2020/03/19,4,strawberry,6.36
Z7S8M7K8R7,Main Street,2020/03/19,4,pistachio,7.96
Z8Y8C8R8F8,Main Street,2020/03/19,1,pistachio,1.99
A0D3Z0F3Y0,The Arcade,2020/03/20,3,strawberry,4.77
A3T9U3F9E3,Ice Cream Bazaar,2020/03/20,2,pistachio,3.98
B0F4J0S4F0,Main Street,2020/03/20,4,blueberry,7.96
C0P3A0D3D0,Evergreen Market,2020/03/20,2,vanilla,3.18
C4H3X4P3X4,The Arcade,2020/03/20,2,chocolate,3.98
C8F4B8A4E8,Evergreen Market,2020/03/20,2,pistachio,3.98
D7G6W7C6C7,The Arcade,2020/03/20,3,caramel,5.97
D7G7P7M7S7,Main Street,2020/03/20,1,strawberry,1.59
E0P8W0Q8V0,Evergreen Market,2020/03/20,4,vanilla,6.36
E0W5I0L5C0,The Arcade,2020/03/20,1,strawberry,1.59
E6G7G6O7D6,Ice Cream Bazaar,2020/03/20,4,pistachio,7.96
E7C3T7T3U7,The Arcade,2020/03/20,2,pistachio,3.98
E7S1N7Q1R7,Ice Cream Bazaar,2020/03/20,2,strawberry,3.18
F0P4L0D4I0,Evergreen Market,2020/03/20,4,pistachio,7.96
F3W7X3U7T3,The Arcade,2020/03/20,1,caramel,1.99
F6M0K6F0W6,Ice Cream Bazaar,2020/03/20,2,blueberry,3.98
G3J3I3Z3M3,The Arcade,2020/03/20,4,strawberry,6.36
G3X1N3X1Y3,Main Street,2020/03/20,4,caramel,7.96
G7P6Z7B6C7,Evergreen Market,2020/03/20,3,caramel,5.97
G9K6G9O6N9,The Arcade,2020/03/20,2,caramel,3.98
H3C9J3O9E3,Ice Cream Bazaar,2020/03/20,3,pistachio,5.97
H3V7U3F7V3,Evergreen Market,2020/03/20,3,pistachio,5.97
I2N6A2Q6T2,Ice Cream Bazaar,2020/03/20,3,strawberry,4.77
I4F0Z4I0X4,Evergreen Market,2020/03/20,4,vanilla,6.36
I9Q2Z9W2Q9,Ice Cream Bazaar,2020/03/20,2,vanilla,3.18
I9T8L9K8Y9,Evergreen Market,2020/03/20,1,strawberry,1.59
J2N4U2M4F2,The Arcade,2020/03/20,1,strawberry,1.59
J4O7D4T7E4,Main Street,2020/03/20,3,pistachio,5.97
J5D5K5W5A5,Ice Cream Bazaar,2020/03/20,1,chocolate,1.99
J7R4G7N4W7,Ice Cream Bazaar,2020/03/20,1,caramel,1.99
K4G7A4Z7R4,The Arcade,2020/03/20,2,strawberry,3.18
L0T6E0K6T0,Main Street,2020/03/20,1,blueberry,1.99
L2L2S2X2V2,Main Street,2020/03/20,3,caramel,5.97
L7K8E7J8R7,Ice Cream Bazaar,2020/03/20,1,caramel,1.99
M3Y1B3I1I3,The Arcade,2020/03/20,3,pistachio,5.97
M6M7D6C7Q6,Ice Cream Bazaar,2020/03/20,1,caramel,1.99
M6V8Q6Y8E6,Evergreen Market,2020/03/20,2,caramel,3.98
N7M6F7Y6T7,Main Street,2020/03/20,1,pistachio,1.99
O4H7B4Z7J4,The Arcade,2020/03/20,3,pistachio,5.97
P0I7X0U7L0,Evergreen Market,2020/03/20,1,strawberry,1.59
P0W5C0F5O0,The Arcade,2020/03/20,2,blueberry,3.98
P1P2O1G2I1,The Arcade,2020/03/20,4,strawberry,6.36
P1R0H1I0V1,Ice Cream Bazaar,2020/03/20,4,blueberry,7.96
P2C3W2B3A2,Ice Cream Bazaar,2020/03/20,4,blueberry,7.96
P2R4P2U4N2,The Arcade,2020/03/20,2,strawberry,3.18
P8R9T8K9G8,Main Street,2020/03/20,2,vanilla,3.18
Q0J4S0B4D0,The Arcade,2020/03/20,2,chocolate,3.98
Q2O2L2R2N2,Ice Cream Bazaar,2020/03/20,1,pistachio,1.99
R0L4Y0I4N0,The Arcade,2020/03/20,1,vanilla,1.59
R0U4Q0Q4I0,Main Street,2020/03/20,1,pistachio,1.99
R3G0R3O0N3,The Arcade,2020/03/20,1,vanilla,1.59
R6J4M6U4G6,Main Street,2020/03/20,2,pistachio,3.98
R6J4Q6O4R6,Main Street,2020/03/20,1,vanilla,1.59
S7M1U7X1F7,The Arcade,2020/03/20,1,strawberry,1.59
S9E5E9A5B9,Main Street,2020/03/20,3,caramel,5.97
S9W3N9O3R9,Main Street,2020/03/20,2,strawberry,3.18
T2I5F2U5H2,Main Street,2020/03/20,4,chocolate,7.96
T4Y3J4R3R4,Ice Cream Bazaar,2020/03/20,1,strawberry,1.59
U1F1Y1L1B1,The Arcade,2020/03/20,2,caramel,3.98
U2W0Q2U0Y2,Ice Cream Bazaar,2020/03/20,1,chocolate,1.99
U3Q8K3R8G3,Ice Cream Bazaar,2020/03/20,1,chocolate,1.99
U7V8U7M8B7,Ice Cream Bazaar,2020/03/20,1,chocolate,1.99
U8N1R8N1H8,The Arcade,2020/03/20,1,pistachio,1.99
U8N4J8H4Q8,Evergreen Market,2020/03/20,2,vanilla,3.18
V5A2N5W2R5,The Arcade,2020/03/20,3,vanilla,4.77
W6C8A6H8R6,Evergreen Market,2020/03/20,3,strawberry,4.77
W8Z0I8M0W8,Evergreen Market,2020/03/20,2,blueberry,3.98
X0E1Z0Z1J0,The Arcade,2020/03/20,4,vanilla,6.36
X1D7X1W7H1,Main Street,2020/03/20,4,blueberry,7.96
X2F8L2Z8Y2,Ice Cream Bazaar,2020/03/20,3,pistachio,5.97
X3J5M3E5U3,Main Street,2020/03/20,2,caramel,3.98
X9J3D9D3F9,Ice Cream Bazaar,2020/03/20,1,blueberry,1.99
Y5L0X5C0P5,Ice Cream Bazaar,2020/03/20,2,blueberry,3.98
Y6C1E6X1U6,Main Street,2020/03/20,2,strawberry,3.18
Z1B0R1U0R1,Main Street,2020/03/20,4,vanilla,6.36
Z5L0F5D0X5,Evergreen Market,2020/03/20,1,vanilla,1.59
A0V2W0G2N0,The Arcade,2020/03/21,2,blueberry,3.98
A1L6O1T6V1,Main Street,2020/03/21,4,blueberry,7.96
A1P2G1I2E1,Main Street,2020/03/21,6,blueberry,11.94
A3X0P3V0A3,Ice Cream Bazaar,2020/03/21,1,vanilla,1.59
A4Y8T4Z8A4,The Arcade,2020/03/21,2,vanilla,3.18
A8D0I8Y0S8,Main Street,2020/03/21,1,vanilla,1.59
A8V6U8R6V8,Main Street,2020/03/21,4,chocolate,7.96
A9A8F9G8F9,The Arcade,2020/03/21,4,strawberry,6.36
B4U4N4E4R4,The Arcade,2020/03/21,1,vanilla,1.59
B5S0E5L0S5,Evergreen Market,2020/03/21,5,chocolate,9.95
B6I3N6U3V6,Evergreen Market,2020/03/21,1,strawberry,1.59
B8L2B8E2J8,The Arcade,2020/03/21,2,blueberry,3.98
B8S7J8V7J8,Ice Cream Bazaar,2020/03/21,1,caramel,1.99
C2M3E2O3N2,Ice Cream Bazaar,2020/03/21,2,blueberry,3.98
C2O8I2T8S2,The Arcade,2020/03/21,3,strawberry,4.77
C4H8P4B8H4,The Arcade,2020/03/21,1,vanilla,1.59
C4I9E4D9J4,Evergreen Market,2020/03/21,2,blueberry,3.98
C4S5H4Z5U4,The Arcade,2020/03/21,5,vanilla,7.95
C6U6R6N6H6,Main Street,2020/03/21,3,chocolate,5.97
C9O4Y9U4L9,The Arcade,2020/03/21,3,caramel,5.97
D0Z1H0A1D0,Main Street,2020/03/21,4,chocolate,7.96
D4D7Q4J7Z4,The Arcade,2020/03/21,3,strawberry,4.77
D4P0P4D0A4,Main Street,2020/03/21,3,strawberry,4.77
D6H9X6I9O6,The Arcade,2020/03/21,4,caramel,7.96
E5Q5K5I5L5,The Arcade,2020/03/21,4,caramel,7.96
E5Z1N5E1C5,Evergreen Market,2020/03/21,6,blueberry,11.94
E6Y0W6D0Q6,Main Street,2020/03/21,6,vanilla,9.54
E8D6S8S6F8,Main Street,2020/03/21,3,caramel,5.97
E9K6I9P6U9,Ice Cream Bazaar,2020/03/21,4,blueberry,7.96
E9L4I9K4B9,The Arcade,2020/03/21,3,strawberry,4.77
E9X0C9A0J9,Ice Cream Bazaar,2020/03/21,2,strawberry,3.18
F1A7R1R7K1,Main Street,2020/03/21,3,chocolate,5.97
F1N3U1V3F1,Main Street,2020/03/21,3,strawberry,4.77
F3I8N3R8W3,The Arcade,2020/03/21,4,caramel,7.96
F6E3U6Z3O6,The Arcade,2020/03/21,2,strawberry,3.18
F7B8N7C8W7,Main Street,2020/03/21,4,caramel,7.96
F9E8L9R8G9,Evergreen Market,2020/03/21,3,strawberry,4.77
G1F2R1J2U1,Evergreen Market,2020/03/21,1,pistachio,1.99
G5V9I5I9Z5,Evergreen Market,2020/03/21,2,pistachio,3.98
G7B2B7V2Y7,Main Street,2020/03/21,6,caramel,11.94
G7Z4I7N4K7,Ice Cream Bazaar,2020/03/21,2,pistachio,3.98
G8X4F8S4O8,Evergreen Market,2020/03/21,1,blueberry,1.99
G9D4J9W4S9,Ice Cream Bazaar,2020/03/21,3,vanilla,4.77
H2L3T2U3O2,Ice Cream Bazaar,2020/03/21,2,caramel,3.98
H5R7A5I7A5,Main Street,2020/03/21,3,blueberry,5.97
H7L6P7B6K7,Ice Cream Bazaar,2020/03/21,4,strawberry,6.36
H9J0Z9G0U9,The Arcade,2020/03/21,4,chocolate,7.96
I0V6R0Z6M0,The Arcade,2020/03/21,1,pistachio,1.99
I1I0U1G0U1,The Arcade,2020/03/21,1,caramel,1.99
I1J4B1P4V1,The Arcade,2020/03/21,2,blueberry,3.98
I2M5X2Z5G2,Main Street,2020/03/21,3,strawberry,4.77
I5G6U5Q6U5,Evergreen Market,2020/03/21,1,vanilla,1.59
I5V7W5A7O5,Evergreen Market,2020/03/21,2,chocolate,3.98
I7W0O7B0N7,Ice Cream Bazaar,2020/03/21,4,pistachio,7.96
I9N8N9S8C9,Ice Cream Bazaar,2020/03/21,3,chocolate,5.97
J5R8X5L8M5,Main Street,2020/03/21,3,caramel,5.97
J6F6P6D6N6,Main Street,2020/03/21,2,caramel,3.98
J8G7K8N7A8,Evergreen Market,2020/03/21,2,vanilla,3.18
K1C9E1N9G1,Evergreen Market,2020/03/21,1,strawberry,1.59
K1O5O1R5P1,Evergreen Market,2020/03/21,3,chocolate,5.97
K1Y0U1O0S1,Evergreen Market,2020/03/21,6,chocolate,11.94
K3I4N3Z4V3,Ice Cream Bazaar,2020/03/21,3,pistachio,5.97
K5J0J5S0F5,The Arcade,2020/03/21,4,pistachio,7.96
K6G9R6J9X6,Ice Cream Bazaar,2020/03/21,4,caramel,7.96
K6K5V6W5O6,Main Street,2020/03/21,1,blueberry,1.99
K7E8X7S8D7,Evergreen Market,2020/03/21,5,pistachio,9.95
L0H9N0E9K0,Evergreen Market,2020/03/21,4,vanilla,6.36
L2P7X2F7O2,The Arcade,2020/03/21,2,chocolate,3.98
L3I0H3M0B3,Main Street,2020/03/21,5,blueberry,9.95
L5H8I5J8M5,The Arcade,2020/03/21,1,strawberry,1.59
L9L2J9V2L9,Main Street,2020/03/21,2,blueberry,3.98
M2V0A2G0C2,The Arcade,2020/03/21,3,pistachio,5.97
M3F1T3H1S3,The Arcade,2020/03/21,4,caramel,7.96
M6B4E6R4Y6,Ice Cream Bazaar,2020/03/21,2,strawberry,3.18
M8Y9E8Z9U8,The Arcade,2020/03/21,3,blueberry,5.97
N0P8K0U8M0,Evergreen Market,2020/03/21,3,caramel,5.97
N1H8G1R8X1,Main Street,2020/03/21,4,chocolate,7.96
N1Z7V1D7U1,Evergreen Market,2020/03/21,3,strawberry,4.77
N3L0A3M0G3,Ice Cream Bazaar,2020/03/21,4,caramel,7.96
N4S5Z4B5T4,Evergreen Market,2020/03/21,4,pistachio,7.96
N4U6S4I6E4,The Arcade,2020/03/21,2,chocolate,3.98
N6D6U6A6B6,The Arcade,2020/03/21,3,caramel,5.97
N9Y2K9M2O9,Evergreen Market,2020/03/21,1,chocolate,1.99
O0W0D0Q0N0,The Arcade,2020/03/21,1,chocolate,1.99
O1T3R1L3B1,Evergreen Market,2020/03/21,1,pistachio,1.99
O3Z0K3T0G3,The Arcade,2020/03/21,1,blueberry,1.99
O6A2I6H2Q6,Main Street,2020/03/21,2,blueberry,3.98
P0A7R0Q7L0,Ice Cream Bazaar,2020/03/21,2,blueberry,3.98
P0I4X0M4O0,Main Street,2020/03/21,2,caramel,3.98
P1J3C1B3F1,Evergreen Market,2020/03/21,2,caramel,3.98
P1T9P1S9U1,Evergreen Market,2020/03/21,1,pistachio,1.99
P2W8K2N8F2,Evergreen Market,2020/03/21,4,pistachio,7.96
P4H0Y4I0B4,Ice Cream Bazaar,2020/03/21,2,vanilla,3.18
P5W2K5W2W5,Main Street,2020/03/21,3,chocolate,5.97
P8K0A8W0X8,Evergreen Market,2020/03/21,3,pistachio,5.97
Q2H4M2D4X2,Main Street,2020/03/21,3,strawberry,4.77
Q3Z8G3I8O3,Main Street,2020/03/21,4,blueberry,7.96
R1A5Y1Q5I1,Ice Cream Bazaar,2020/03/21,2,vanilla,3.18
R1B2H1D2N1,Evergreen Market,2020/03/21,1,strawberry,1.59
R1L5Z1V5V1,Ice Cream Bazaar,2020/03/21,3,caramel,5.97
R2I4H2X4S2,Main Street,2020/03/21,1,blueberry,1.99
R4C1C4V1L4,Evergreen Market,2020/03/21,1,chocolate,1.99
S0N0C0R0J0,Ice Cream Bazaar,2020/03/21,1,caramel,1.99
S2C0G2L0Y2,Evergreen Market,2020/03/21,1,pistachio,1.99
S4H6Y4W6L4,Ice Cream Bazaar,2020/03/21,5,pistachio,9.95
S4I7N4I7U4,Evergreen Market,2020/03/21,4,caramel,7.96
S6F2I6O2C6,Main Street,2020/03/21,1,vanilla,1.59
S7U2K7B2N7,The Arcade,2020/03/21,5,vanilla,7.95
S8H4Z8H4A8,Ice Cream Bazaar,2020/03/21,3,caramel,5.97
S9S0G9E0F9,The Arcade,2020/03/21,1,caramel,1.99
T0E6Y0R6I0,Ice Cream Bazaar,2020/03/21,1,vanilla,1.59
T1U6X1M6P1,Main Street,2020/03/21,4,strawberry,6.36
T5L6M5D6T5,Main Street,2020/03/21,3,pistachio,5.97
T5S5Z5N5S5,Main Street,2020/03/21,3,pistachio,5.97
U3D1E3Z1H3,The Arcade,2020/03/21,5,caramel,9.95
U3T8K3D8H3,Main Street,2020/03/21,2,blueberry,3.98
U5E0X5M0Y5,The Arcade,2020/03/21,3,blueberry,5.97
U6D2A6F2W6,Ice Cream Bazaar,2020/03/21,5,pistachio,9.95
U6R8V6J8T6,Ice Cream Bazaar,2020/03/21,1,chocolate,1.99
U6T7P6Q7X6,Evergreen Market,2020/03/21,1,pistachio,1.99
U9S3L9K3U9,Ice Cream Bazaar,2020/03/21,3,caramel,5.97
V1S3W1I3T1,Evergreen Market,2020/03/21,6,caramel,11.94
V1V1C1Z1J1,Ice Cream Bazaar,2020/03/21,1,caramel,1.99
V2M8E2C8F2,Evergreen Market,2020/03/21,1,chocolate,1.99
V4I8P4Q8K4,The Arcade,2020/03/21,6,pistachio,11.94
V6L1J6H1I6,Main Street,2020/03/21,4,caramel,7.96
V7B4D7C4Q7,The Arcade,2020/03/21,4,caramel,7.96
V8X3T8D3I8,Ice Cream Bazaar,2020/03/21,1,blueberry,1.99
V9T0E9H0W9,Ice Cream Bazaar,2020/03/21,1,pistachio,1.99
V9X3N9P3V9,Evergreen Market,2020/03/21,2,blueberry,3.98
W3J5T3P5D3,Ice Cream Bazaar,2020/03/21,3,blueberry,5.97
W6D0Z6B0I6,Ice Cream Bazaar,2020/03/21,1,blueberry,1.99
X0T2A0G2Q0,Main Street,2020/03/21,6,pistachio,11.94
X4V9S4Q9W4,Ice Cream Bazaar,2020/03/21,3,vanilla,4.77
X9I2K9S2G9,Ice Cream Bazaar,2020/03/21,4,vanilla,6.36
Y3E1G3S1X3,Ice Cream Bazaar,2020/03/21,5,chocolate,9.95
Y7D4Z7M4F7,Evergreen Market,2020/03/21,4,vanilla,6.36
Z6J4D6L4Z6,Evergreen Market,2020/03/21,2,chocolate,3.98
Z8K5H8L5W8,Ice Cream Bazaar,2020/03/21,2,blueberry,3.98
Z9N1W9F1O9,The Arcade,2020/03/21,5,strawberry,7.95
A0N6M0W6J0,Evergreen Market,2020/03/22,6,strawberry,9.54
A0Y8H0A8B0,Main Street,2020/03/22,2,blueberry,3.98
A3A9Z3L9P3,Main Street,2020/03/22,3,blueberry,5.97
A7X1N7K1L7,The Arcade,2020/03/22,4,caramel,7.96
B1L0B1T0L1,Evergreen Market,2020/03/22,1,vanilla,1.59
B5K4D5W4L5,Main Street,2020/03/22,3,vanilla,4.77
B6T8I6V8Z6,The Arcade,2020/03/22,2,vanilla,3.18
B8W4H8H4B8,Ice Cream Bazaar,2020/03/22,2,strawberry,3.18
C1N6O1M6E1,Evergreen Market,2020/03/22,2,vanilla,3.18
C3B5M3X5D3,Main Street,2020/03/22,2,caramel,3.98
C6O8I6J8L6,Evergreen Market,2020/03/22,5,strawberry,7.95
C8G3L8E3N8,Evergreen Market,2020/03/22,1,caramel,1.99
C9G5T9G5M9,Evergreen Market,2020/03/22,1,vanilla,1.59
C9L2M9I2S9,Ice Cream Bazaar,2020/03/22,3,vanilla,4.77
D0G0E0A0H0,The Arcade,2020/03/22,2,vanilla,3.18
D2S6A2O6R2,Ice Cream Bazaar,2020/03/22,1,pistachio,1.99
E3X3W3W3G3,The Arcade,2020/03/22,5,pistachio,9.95
F2X1M2I1V2,Evergreen Market,2020/03/22,4,caramel,7.96
F4L2H4T2R4,Ice Cream Bazaar,2020/03/22,2,blueberry,3.98
F5R3V5M3P5,Evergreen Market,2020/03/22,1,blueberry,1.99
F6E9I6Y9B6,Main Street,2020/03/22,3,pistachio,5.97
F8R9S8O9N8,Main Street,2020/03/22,1,strawberry,1.59
G2H4M2J4K2,Evergreen Market,2020/03/22,1,caramel,1.99
G2X9P2W9C2,Main Street,2020/03/22,2,blueberry,3.98
G4J6E4C6H4,Main Street,2020/03/22,2,caramel,3.98
G5B5N5M5V5,The Arcade,2020/03/22,4,caramel,7.96
G7V9C7X9A7,Main Street,2020/03/22,6,blueberry,11.94
H8Q0L8Q0L8,Main Street,2020/03/22,2,vanilla,3.18
H8Q5I8M5D8,Evergreen Market,2020/03/22,3,pistachio,5.97
H9F5U9G5A9,Evergreen Market,2020/03/22,1,vanilla,1.59
I0I0W0G0U0,Ice Cream Bazaar,2020/03/22,2,vanilla,3.18
I0U3R0Y3Y0,Evergreen Market,2020/03/22,5,caramel,9.95
I1V6S1M6Q1,Main Street,2020/03/22,1,blueberry,1.99
J0T8T0R8O0,Evergreen Market,2020/03/22,6,chocolate,11.94
J2I2A2Z2A2,Evergreen Market,2020/03/22,2,chocolate,3.98
J2N2S2B2Y2,Evergreen Market,2020/03/22,4,vanilla,6.36
J7S1U7Z1T7,Main Street,2020/03/22,5,chocolate,9.95
K1C8O1R8J1,The Arcade,2020/03/22,5,caramel,9.95
K6G5P6M5E6,The Arcade,2020/03/22,5,strawberry,7.95
L1B2D1J2Y1,Ice Cream Bazaar,2020/03/22,3,caramel,5.97
L1J4C1R4T1,Main Street,2020/03/22,2,vanilla,3.18
L1U7N1W7M1,Main Street,2020/03/22,1,caramel,1.99
L3A8O3R8O3,Ice Cream Bazaar,2020/03/22,1,strawberry,1.59
L6Q8K6D8E6,Evergreen Market,2020/03/22,1,chocolate,1.99
L7M7S7E7Z7,The Arcade,2020/03/22,2,chocolate,3.98
L7V1V7P1H7,Ice Cream Bazaar,2020/03/22,2,strawberry,3.18
M1N8O1E8M1,Ice Cream Bazaar,2020/03/22,1,chocolate,1.99
M1Y7R1J7O1,The Arcade,2020/03/22,3,strawberry,4.77
M3O5T3C5L3,Evergreen Market,2020/03/22,6,blueberry,11.94
M4U8G4Y8C4,Main Street,2020/03/22,3,chocolate,5.97
M6Y8I6L8O6,Evergreen Market,2020/03/22,2,pistachio,3.98
M6Z3F6C3A6,The Arcade,2020/03/22,1,caramel,1.99
N4J0Q4M0B4,Evergreen Market,2020/03/22,2,pistachio,3.98
N7W1F7Z1C7,Evergreen Market,2020/03/22,6,strawberry,9.54
O1L8M1Z8M1,The Arcade,2020/03/22,4,blueberry,7.96
O3I7X3G7L3,Ice Cream Bazaar,2020/03/22,3,caramel,5.97
O3M9M3G9E3,Evergreen Market,2020/03/22,3,pistachio,5.97
O4F2A4P2O4,Ice Cream Bazaar,2020/03/22,1,blueberry,1.99
O9N2C9V2B9,Main Street,2020/03/22,4,vanilla,6.36
O9T7V9N7G9,The Arcade,2020/03/22,2,caramel,3.98
P1Q4Q1M4T1,Evergreen Market,2020/03/22,1,chocolate,1.99
P3B3X3Y3R3,Main Street,2020/03/22,1,strawberry,1.59
P3J7N3X7L3,The Arcade,2020/03/22,3,blueberry,5.97
P6L3O6F3X6,Main Street,2020/03/22,1,strawberry,1.59
P6Z6Z6S6I6,Ice Cream Bazaar,2020/03/22,3,chocolate,5.97
P8I2I8G2M8,Evergreen Market,2020/03/22,4,caramel,7.96
Q1G8F1W8W1,Main Street,2020/03/22,3,strawberry,4.77
Q2M7U2B7P2,The Arcade,2020/03/22,4,caramel,7.96
Q4C2V4Y2E4,The Arcade,2020/03/22,2,blueberry,3.98
Q4N2G4Q2N4,The Arcade,2020/03/22,4,strawberry,6.36
Q5I9G5Z9Y5,The Arcade,2020/03/22,1,caramel,1.99
Q5I9S5H9N5,The Arcade,2020/03/22,2,caramel,3.98
Q5T0W5F0V5,Ice Cream Bazaar,2020/03/22,1,vanilla,1.59
Q6K8Y6P8N6,Main Street,2020/03/22,6,caramel,11.94
Q7U9G7Y9O7,Evergreen Market,2020/03/22,1,vanilla,1.59
R1H4M1Y4V1,Ice Cream Bazaar,2020/03/22,2,blueberry,3.98
R1M0G1J0E1,Ice Cream Bazaar,2020/03/22,1,strawberry,1.59
R3O6X3M6W3,Ice Cream Bazaar,2020/03/22,2,caramel,3.98
R4V4B4Z4X4,Main Street,2020/03/22,4,caramel,7.96
R9O7J9I7S9,Main Street,2020/03/22,2,pistachio,3.98
S1V1V1O1C1,Evergreen Market,2020/03/22,3,strawberry,4.77
S2B0S2K0J2,Ice Cream Bazaar,2020/03/22,3,pistachio,5.97
S6N3V6A3A6,Main Street,2020/03/22,1,chocolate,1.99
S8F8A8Y8Y8,Ice Cream Bazaar,2020/03/22,3,vanilla,4.77
T3G5S3B5Y3,The Arcade,2020/03/22,2,caramel,3.98
T9E1B9L1F9,Ice Cream Bazaar,2020/03/22,6,chocolate,11.94
U0S9F0N9D0,The Arcade,2020/03/22,4,chocolate,7.96
U2R8G2X8Y2,Ice Cream Bazaar,2020/03/22,3,chocolate,5.97
U5D9S5E9W5,The Arcade,2020/03/22,2,vanilla,3.18
V1B8U1E8Y1,Ice Cream Bazaar,2020/03/22,1,pistachio,1.99
V1P0O1Y0B1,Main Street,2020/03/22,5,pistachio,9.95
V1T2F1A2N1,The Arcade,2020/03/22,3,blueberry,5.97
V7R6C7D6T7,Evergreen Market,2020/03/22,3,chocolate,5.97
W2R6O2J6T2,The Arcade,2020/03/22,3,strawberry,4.77
W2T1X2P1X2,The Arcade,2020/03/22,3,caramel,5.97
W4Q0B4W0M4,Ice Cream Bazaar,2020/03/22,4,chocolate,7.96
W4W2K4X2V4,The Arcade,2020/03/22,2,chocolate,3.98
W4W6W4Z6T4,Ice Cream Bazaar,2020/03/22,1,chocolate,1.99
W6C9W6T9W6,Evergreen Market,2020/03/22,4,caramel,7.96
W6Q8P6E8G6,Ice Cream Bazaar,2020/03/22,4,pistachio,7.96
W6Y8I6N8M6,Ice Cream Bazaar,2020/03/22,6,strawberry,9.54
W7O5U7I5L7,The Arcade,2020/03/22,3,blueberry,5.97
W8B7E8C7I8,Evergreen Market,2020/03/22,3,caramel,5.97
X0Y1N0H1H0,Main Street,2020/03/22,1,vanilla,1.59
X2D9T2X9Q2,Evergreen Market,2020/03/22,1,vanilla,1.59
X4R1I4S1L4,Ice Cream Bazaar,2020/03/22,1,vanilla,1.59
X6G8P6A8P6,Ice Cream Bazaar,2020/03/22,2,vanilla,3.18
X8E4H8G4D8,The Arcade,2020/03/22,4,chocolate,7.96
Y2N8E2R8T2,Ice Cream Bazaar,2020/03/22,3,strawberry,4.77
Y3G7I3U7I3,Evergreen Market,2020/03/22,1,pistachio,1.99
Y4R6T4Y6V4,The Arcade,2020/03/22,2,chocolate,3.98
Y5H9O5S9Y5,Ice Cream Bazaar,2020/03/22,3,chocolate,5.97
Y5J4E5C4D5,Main Street,2020/03/22,5,vanilla,7.95
Y6K5R6E5H6,The Arcade,2020/03/22,3,pistachio,5.97
Y7S3Y7C3M7,Main Street,2020/03/22,6,blueberry,11.94
Y8O7G8U7H8,The Arcade,2020/03/22,3,caramel,5.97
Z5K7T5Q7N5,The Arcade,2020/03/22,2,blueberry,3.98
Z9V1G9U1E9,Main Street,2020/03/22,1,chocolate,1.99
A2Z4S2G4X2,Ice Cream Bazaar,2020/03/23,1,chocolate,1.99
A4F2Z4H2Z4,Ice Cream Bazaar,2020/03/23,2,pistachio,3.98
A6C2K6C2U6,Main Street,2020/03/23,1,vanilla,1.59
B3C8I3H8B3,Evergreen Market,2020/03/23,4,caramel,7.96
B3R6L3B6X3,Ice Cream Bazaar,2020/03/23,3,pistachio,5.97
B8V1U8H1B8,The Arcade,2020/03/23,3,pistachio,5.97
C0B1E0Q1L0,Ice Cream Bazaar,2020/03/23,4,pistachio,7.96
C3H0D3E0R3,Evergreen Market,2020/03/23,3,pistachio,5.97
C6E2P6L2W6,Evergreen Market,2020/03/23,3,strawberry,4.77
D2M9N2R9T2,Ice Cream Bazaar,2020/03/23,3,strawberry,4.77
